date,CDOM,Chl_a,Color,Cya,DOC,Turb,WQI,WQI_2
18-02-2017,19.275812743425615,5.3746481797490215,147.99017343285126,64.49512858739482,33.947141927903054,3.0826362432074044,0.5469453327747771,70.13400143675571
19-02-2017,19.220080255217052,6.511666485843765,147.33387430909062,74.0432614501029,33.871845702407995,3.399330109431048,0.5306833963922868,69.074833754438
20-02-2017,19.16434776700849,7.648684791938509,146.67757518533,83.59139431281098,33.796549476912936,3.7160239756546916,0.5144214600097965,68.0156660721203
21-02-2017,19.108615278799927,8.785703098033252,146.02127606156935,93.13952717551906,33.72125325141788,4.032717841878335,0.49815952362730614,66.95649838980258
22-02-2017,19.052882790591365,9.922721404127994,145.3649769378087,102.68766003822714,33.64595702592282,4.349411708101979,0.48189758724481585,65.89733070748487
23-02-2017,18.9971503023828,11.05973971022274,144.7086778140481,112.23579290093522,33.57066080042776,4.666105574325623,0.4656356508623255,64.83816302516716
24-02-2017,18.941417814174237,12.196758016317482,144.05237869028744,121.78392576364331,33.4953645749327,4.982799440549266,0.4493737144798352,63.77899534284945
25-02-2017,18.885685325965675,13.333776322412227,143.3960795665268,131.3320586263514,33.42006834943764,5.299493306772909,0.4331117780973449,62.719827660531735
26-02-2017,18.829952837757112,14.470794628506969,142.73978044276615,140.88019148905948,33.34477212394258,5.616187172996554,0.4168498417148546,61.66065997821403
27-02-2017,18.77422034954855,15.607812934601712,142.08348131900553,150.42832435176754,33.269475898447524,5.932881039220197,0.4005879053323643,60.60149229589632
28-02-2017,18.718487861339987,16.744831240696456,141.42718219524488,159.97645721447563,33.194179672952465,6.249574905443841,0.384325968949874,59.54232461357861
01-03-2017,18.88661655349282,16.33243678839712,143.5077724798801,157.49260308684924,33.41658544331054,6.140614707542918,0.391437697765531,59.836735436632075
02-03-2017,19.054745245645655,15.920042336097785,145.5883627645153,155.00874895922283,33.63899121366861,6.031654509641995,0.3985494265811881,60.13114625968554
03-03-2017,19.22287393779849,15.50764788379845,147.66895304915053,152.52489483159644,33.86139698402668,5.922694311741073,0.4056611553968451,60.42555708273901
04-03-2017,19.391002629951323,15.095253431499115,149.74954333378574,150.04104070397005,34.083802754384756,5.81373411384015,0.41277288421250213,60.71996790579248
05-03-2017,19.559131322104157,14.682858979199779,151.83013361842094,147.55718657634364,34.30620852474283,5.704773915939227,0.41988461302815916,61.01437872884595
06-03-2017,19.72726001425699,14.270464526900444,153.91072390305615,145.07333244871725,34.5286142951009,5.595813718038304,0.42699634184381624,61.308789551899416
07-03-2017,19.895388706409825,13.858070074601109,155.99131418769136,142.58947832109087,34.75102006545897,5.486853520137382,0.43410807065947327,61.603200374952884
08-03-2017,20.06351739856266,13.445675622301772,158.0719044723266,140.10562419346445,34.97342583581704,5.377893322236459,0.4412197994751303,61.89761119800635
09-03-2017,20.231646090715493,13.033281170002438,160.1524947569618,137.62177006583806,35.19583160617511,5.268933124335536,0.4483315282907874,62.19202202105982
10-03-2017,20.399774782868327,12.620886717703101,162.233085041597,135.13791593821168,35.418237376533185,5.159972926434613,0.4554432571064444,62.48643284411329
11-03-2017,20.56790347502116,12.208492265403766,164.31367532623221,132.65406181058526,35.64064314689126,5.05101272853369,0.4625549859221014,62.78084366716676
12-03-2017,20.736032167173995,11.796097813104431,166.39426561086742,130.17020768295887,35.86304891724933,4.942052530632768,0.46966671473775845,63.075254490220225
13-03-2017,20.904160859326833,11.383703360805097,168.47485589550263,127.68635355533247,36.0854546876074,4.833092332731845,0.47677844355341553,63.3696653132737
